Hybridization REF	TCGA-10-0936-01A-01T-0407-07
hcmv-miR-US4	4.979016896
hcmv-miR-US5-1	4.543903589
hcmv-miR-US5-2	4.550757995
hiv1-miR-H1	5.686509237
hiv1-miR-N367	4.686745323
hsa-let-7a	13.38300289
hsa-let-7a*	4.96205651
hsa-let-7b	14.01587467
hsa-let-7b*	5.969502224
hsa-let-7c	11.81349584
hsa-let-7c*	4.623149217
hsa-let-7d	10.48123053
hsa-let-7d*	5.218537575
hsa-let-7e	9.180175141
hsa-let-7e*	4.893392211
hsa-let-7f	12.36769507
hsa-let-7f-1*	5.23999607
hsa-let-7f-2*	4.848683988
hsa-let-7g	12.01918596
hsa-let-7g*	4.803884866
hsa-let-7i	10.9577273
hsa-let-7i*	4.636802313
hsa-miR-1	4.800674568
hsa-miR-100	8.764557673
hsa-miR-100*	4.611496415
hsa-miR-101	10.16151026
hsa-miR-101*	5.151605752
hsa-miR-103	11.81450822
hsa-miR-105	4.652334692
hsa-miR-105*	4.584760813
hsa-miR-106a	7.463210682
hsa-miR-106a*	4.62244848
hsa-miR-106b	11.1902038
hsa-miR-106b*	4.624609231
hsa-miR-107	11.21640781
hsa-miR-10a	10.1677399
hsa-miR-10a*	5.281123228
hsa-miR-10b	11.76560882
hsa-miR-10b*	6.384224579
hsa-miR-122	4.730557383
hsa-miR-122*	4.674600096
hsa-miR-1224-3p	5.406726392
hsa-miR-1224-5p	6.793161552
hsa-miR-1225-3p	5.657679612
hsa-miR-1225-5p	10.01499351
hsa-miR-1226	4.660834194
hsa-miR-1226*	5.648042308
hsa-miR-1227	6.01696565
hsa-miR-1228	5.942717713
hsa-miR-1228*	5.1842325
hsa-miR-1229	5.394643884
hsa-miR-1231	4.542223598
hsa-miR-1233	4.650771339
hsa-miR-1234	6.638994881
hsa-miR-1236	4.976642651
hsa-miR-1237	5.182165284
hsa-miR-1238	5.374674263
hsa-miR-124	4.618205932
hsa-miR-124*	4.574434808
hsa-miR-125a-3p	6.63721606
hsa-miR-125a-5p	8.193776142
hsa-miR-125b	8.662503227
hsa-miR-125b-1*	4.66948616
hsa-miR-125b-2*	5.153267198
hsa-miR-126	9.990323232
hsa-miR-126*	4.897163838
hsa-miR-127-3p	6.99346079
hsa-miR-127-5p	4.678057838
hsa-miR-128	7.203986851
hsa-miR-129-3p	5.056119743
hsa-miR-129-5p	4.892811976
hsa-miR-129*	5.115248053
hsa-miR-130a	12.70508841
hsa-miR-130a*	4.742398598
hsa-miR-130b	8.441619518
hsa-miR-130b*	4.59848022
hsa-miR-132	6.05623076
hsa-miR-132*	4.758244543
hsa-miR-133a	4.790104426
hsa-miR-133b	5.14191995
hsa-miR-134	7.065686919
hsa-miR-135a	3.861032126
hsa-miR-135a*	6.365713354
hsa-miR-135b	8.682126555
hsa-miR-135b*	4.619853279
hsa-miR-136	7.778034995
hsa-miR-136*	5.56376205
hsa-miR-137	4.634577916
hsa-miR-138	4.68328418
hsa-miR-138-1*	4.633143529
hsa-miR-138-2*	4.762933182
hsa-miR-139-3p	5.09170031
hsa-miR-139-5p	5.07098442
hsa-miR-140-3p	7.608245615
hsa-miR-140-5p	7.471253347
hsa-miR-141	13.52675105
hsa-miR-141*	5.412699348
hsa-miR-142-3p	9.437986357
hsa-miR-142-5p	7.235853023
hsa-miR-143	6.335149834
hsa-miR-143*	5.155838388
hsa-miR-144	8.648291131
hsa-miR-144*	4.933542757
hsa-miR-145	7.677733549
hsa-miR-145*	5.041676452
hsa-miR-146a	6.696033158
hsa-miR-146a*	4.659917309
hsa-miR-146b-3p	4.63403291
hsa-miR-146b-5p	9.79606117
hsa-miR-147	4.585604778
hsa-miR-147b	4.607047783
hsa-miR-148a	9.075195519
hsa-miR-148a*	4.728270549
hsa-miR-148b	7.569678342
hsa-miR-148b*	4.663061983
hsa-miR-149	6.693263445
hsa-miR-149*	4.875834006
hsa-miR-150	6.629632594
hsa-miR-150*	6.443995868
hsa-miR-151-3p	9.838294884
hsa-miR-151-5p	10.2844604
hsa-miR-152	5.834340305
hsa-miR-153	4.649702964
hsa-miR-154	5.587331756
hsa-miR-154*	5.032883895
hsa-miR-155	7.049763561
hsa-miR-155*	4.638729964
hsa-miR-15a	10.69673017
hsa-miR-15a*	4.777057836
hsa-miR-15b	11.29801099
hsa-miR-15b*	4.70922255
hsa-miR-16	12.36767435
hsa-miR-16-1*	4.73535915
hsa-miR-16-2*	5.262439057
hsa-miR-17	10.17398461
hsa-miR-17*	8.034098409
hsa-miR-181a	9.644328112
hsa-miR-181a-2*	5.158750281
hsa-miR-181a*	4.920994614
hsa-miR-181b	7.531992457
hsa-miR-181c	8.361261613
hsa-miR-181c*	6.000154497
hsa-miR-181d	7.533150813
hsa-miR-182	5.001220555
hsa-miR-182*	4.625321762
hsa-miR-183	5.202677836
hsa-miR-183*	4.72358043
hsa-miR-184	4.777321455
hsa-miR-185	7.734828133
hsa-miR-185*	4.670049026
hsa-miR-186	7.107794952
hsa-miR-186*	4.736437325
hsa-miR-187	4.579355385
hsa-miR-187*	4.832514116
hsa-miR-188-3p	4.802675932
hsa-miR-188-5p	7.408095898
hsa-miR-18a	6.757344512
hsa-miR-18a*	4.684952329
hsa-miR-18b	5.57317816
hsa-miR-18b*	4.743430781
hsa-miR-190	4.644021444
hsa-miR-190b	4.602305351
hsa-miR-191	5.370423437
hsa-miR-191*	4.995068709
hsa-miR-192	8.00638133
hsa-miR-192*	4.817158678
hsa-miR-193a-3p	10.68092128
hsa-miR-193a-5p	6.799691325
hsa-miR-193b	8.529220018
hsa-miR-193b*	5.228600106
hsa-miR-194	7.680278902
hsa-miR-194*	4.681885797
hsa-miR-195	9.281615479
hsa-miR-195*	5.057433581
hsa-miR-196a	5.487114583
hsa-miR-196a*	4.60329145
hsa-miR-196b	5.151717623
hsa-miR-197	8.610323661
hsa-miR-198	4.914997274
hsa-miR-199a-5p	8.28503612
hsa-miR-199b-3p	9.90723029
hsa-miR-199b-5p	6.915423215
hsa-miR-19a	10.73296221
hsa-miR-19a*	4.615020057
hsa-miR-19b	12.64635232
hsa-miR-19b-1*	5.400479311
hsa-miR-19b-2*	4.632531411
hsa-miR-200a	9.653947013
hsa-miR-200a*	5.744338321
hsa-miR-200b	11.51189223
hsa-miR-200b*	5.694217232
hsa-miR-200c	11.07881121
hsa-miR-200c*	4.990959452
hsa-miR-202	6.64611674
hsa-miR-202*	4.638451505
hsa-miR-203	7.754648679
hsa-miR-204	4.94513245
hsa-miR-205	6.510387288
hsa-miR-206	4.971651065
hsa-miR-208a	4.540361128
hsa-miR-208b	4.615585427
hsa-miR-20a	11.17945416
hsa-miR-20a*	5.705747924
hsa-miR-20b	8.649413034
hsa-miR-20b*	4.644696063
hsa-miR-21	14.73723592
hsa-miR-21*	8.9352791
hsa-miR-210	10.26105644
hsa-miR-211	4.829892053
hsa-miR-212	5.844146273
hsa-miR-214	6.535564829
hsa-miR-214*	4.767293723
hsa-miR-215	7.006951826
hsa-miR-216a	4.657142807
hsa-miR-216b	4.561039893
hsa-miR-217	4.58799699
hsa-miR-218	6.555443409
hsa-miR-218-1*	4.561695566
hsa-miR-218-2*	4.548115044
hsa-miR-219-1-3p	4.602797384
hsa-miR-219-2-3p	4.631229129
hsa-miR-219-5p	5.576162197
hsa-miR-22	10.6392646
hsa-miR-22*	4.937303714
hsa-miR-220a	4.615855365
hsa-miR-220b	4.62141072
hsa-miR-220c	4.654092965
hsa-miR-221	9.463069649
hsa-miR-221*	6.043379234
hsa-miR-222	9.420689103
hsa-miR-222*	4.759403287
hsa-miR-223	8.404618189
hsa-miR-223*	4.663380427
hsa-miR-224	7.834056356
hsa-miR-23a	13.95720822
hsa-miR-23a*	5.328329176
hsa-miR-23b	12.02403068
hsa-miR-23b*	5.007691935
hsa-miR-24	13.76136458
hsa-miR-24-1*	6.244547332
hsa-miR-24-2*	4.620601368
hsa-miR-25	10.29277028
hsa-miR-25*	4.592170565
hsa-miR-26a	13.04671767
hsa-miR-26a-1*	4.768505143
hsa-miR-26a-2*	4.627652233
hsa-miR-26b	10.82543708
hsa-miR-26b*	4.727325633
hsa-miR-27a	13.77918865
hsa-miR-27a*	4.701317401
hsa-miR-27b	12.04450081
hsa-miR-27b*	4.794155666
hsa-miR-28-3p	5.019129871
hsa-miR-28-5p	7.626926994
hsa-miR-296-3p	4.588414201
hsa-miR-296-5p	5.28884156
hsa-miR-297	4.644142738
hsa-miR-298	4.618595781
hsa-miR-299-3p	5.191796815
hsa-miR-299-5p	5.360815007
hsa-miR-29a	12.42060133
hsa-miR-29a*	4.716253297
hsa-miR-29b	11.59008664
hsa-miR-29b-1*	5.121165725
hsa-miR-29b-2*	4.776613015
hsa-miR-29c	13.43094626
hsa-miR-29c*	7.805775895
hsa-miR-300	4.836110569
hsa-miR-301a	8.422729555
hsa-miR-301b	5.443627834
hsa-miR-302a	4.645343095
hsa-miR-302a*	4.632690917
hsa-miR-302b	4.643600429
hsa-miR-302b*	4.613020359
hsa-miR-302c	4.652139413
hsa-miR-302c*	4.697722852
hsa-miR-302d	4.634823737
hsa-miR-302d*	4.595498997
hsa-miR-30a	10.37913015
hsa-miR-30a*	7.090823311
hsa-miR-30b	11.84576809
hsa-miR-30b*	6.130238184
hsa-miR-30c	9.675727258
hsa-miR-30c-1*	4.897421856
hsa-miR-30c-2*	5.152180037
hsa-miR-30d	12.28557658
hsa-miR-30d*	6.047074394
hsa-miR-30e	10.53713597
hsa-miR-30e*	7.324115494
hsa-miR-31	5.637935127
hsa-miR-31*	5.281468441
hsa-miR-32	5.090040763
hsa-miR-32*	6.342434442
hsa-miR-320	9.298842554
hsa-miR-323-3p	4.873081666
hsa-miR-323-5p	4.58129306
hsa-miR-324-3p	8.883541865
hsa-miR-324-5p	7.730786998
hsa-miR-325	4.652935557
hsa-miR-326	4.927731938
hsa-miR-328	6.481909288
hsa-miR-329	4.718320304
hsa-miR-330-3p	5.032542902
hsa-miR-330-5p	4.607774567
hsa-miR-331-3p	8.370900151
hsa-miR-331-5p	4.655885613
hsa-miR-335	6.306340508
hsa-miR-335*	4.897682885
hsa-miR-337-3p	4.824374687
hsa-miR-337-5p	5.900236194
hsa-miR-338-3p	6.31122422
hsa-miR-338-5p	4.859116042
hsa-miR-339-3p	5.386065541
hsa-miR-339-5p	4.981515026
hsa-miR-33a	6.70328018
hsa-miR-33a*	4.91702759
hsa-miR-33b	4.845679687
hsa-miR-33b*	4.950072861
hsa-miR-340	6.783147584
hsa-miR-340*	4.958592211
hsa-miR-342-3p	9.449397013
hsa-miR-342-5p	5.544065044
hsa-miR-345	5.075903889
hsa-miR-346	4.740047782
hsa-miR-34a	10.52137195
hsa-miR-34a*	5.289058898
hsa-miR-34b	7.826322943
hsa-miR-34b*	10.39484333
hsa-miR-34c-3p	5.288757164
hsa-miR-34c-5p	9.308631854
hsa-miR-361-3p	8.244732661
hsa-miR-361-5p	11.03882372
hsa-miR-362-3p	6.845364492
hsa-miR-362-5p	7.516259563
hsa-miR-363	6.617646854
hsa-miR-363*	4.57726026
hsa-miR-365	10.53094204
hsa-miR-367	4.613300867
hsa-miR-367*	4.621895434
hsa-miR-369-3p	4.66075867
hsa-miR-369-5p	4.79170095
hsa-miR-370	5.076829468
hsa-miR-371-3p	4.664493862
hsa-miR-371-5p	5.812222016
hsa-miR-372	4.613454546
hsa-miR-373	4.729460054
hsa-miR-373*	5.108994328
hsa-miR-374a	8.408630322
hsa-miR-374a*	4.63232828
hsa-miR-374b	8.401506796
hsa-miR-374b*	4.707208114
hsa-miR-375	5.037820877
hsa-miR-376a	8.229541217
hsa-miR-376a*	4.869692017
hsa-miR-376b	5.14264962
hsa-miR-376c	8.404604268
hsa-miR-377	7.499632174
hsa-miR-377*	4.695431997
hsa-miR-378	9.051804628
hsa-miR-378*	6.563360759
hsa-miR-379	5.978032385
hsa-miR-379*	4.638358497
hsa-miR-380	4.647109939
hsa-miR-380*	4.609668814
hsa-miR-381	6.684850106
hsa-miR-382	5.433659053
hsa-miR-383	4.654074955
hsa-miR-384	4.623817975
hsa-miR-409-3p	5.6714959
hsa-miR-409-5p	4.873411682
hsa-miR-410	5.804568455
hsa-miR-411	5.094946418
hsa-miR-411*	4.880381247
hsa-miR-412	4.592258373
hsa-miR-421	4.992029255
hsa-miR-422a	4.826663818
hsa-miR-423-3p	5.42156107
hsa-miR-423-5p	6.935252067
hsa-miR-424	8.853127248
hsa-miR-424*	5.310866731
hsa-miR-425	10.71929275
hsa-miR-425*	5.386657521
hsa-miR-429	9.191835728
hsa-miR-431	4.876093213
hsa-miR-431*	6.145799892
hsa-miR-432	5.256002404
hsa-miR-432*	4.755847223
hsa-miR-433	4.684733794
hsa-miR-448	4.628465466
hsa-miR-449a	11.92745721
hsa-miR-449b	8.425576549
hsa-miR-450a	4.957670645
hsa-miR-450b-3p	4.651644064
hsa-miR-450b-5p	4.582504494
hsa-miR-451	12.25506953
hsa-miR-452	6.097512369
hsa-miR-452*	4.573000417
hsa-miR-453	4.593392382
hsa-miR-454	5.879564974
hsa-miR-454*	4.807165888
hsa-miR-455-3p	5.471704367
hsa-miR-455-5p	4.940431897
hsa-miR-483-3p	6.505094932
hsa-miR-483-5p	6.637055892
hsa-miR-484	6.286978266
hsa-miR-485-3p	5.690955697
hsa-miR-485-5p	4.711926955
hsa-miR-486-3p	4.601708041
hsa-miR-486-5p	6.497547017
hsa-miR-487a	4.876959404
hsa-miR-487b	6.012986435
hsa-miR-488	4.968806419
hsa-miR-488*	4.651709276
hsa-miR-489	4.784912923
hsa-miR-490-3p	4.673828915
hsa-miR-490-5p	4.795744025
hsa-miR-491-3p	4.845470042
hsa-miR-491-5p	4.648572514
hsa-miR-492	4.741667218
hsa-miR-493	4.799765979
hsa-miR-493*	4.945404454
hsa-miR-494	11.47326145
hsa-miR-495	5.405878374
hsa-miR-496	4.614366223
hsa-miR-497	8.330779154
hsa-miR-497*	4.595539492
hsa-miR-498	4.889213738
hsa-miR-499-3p	4.619856672
hsa-miR-499-5p	5.942857308
hsa-miR-500	6.301716499
hsa-miR-500*	6.5255951
hsa-miR-501-3p	5.82897774
hsa-miR-501-5p	5.607888868
hsa-miR-502-3p	6.511349431
hsa-miR-502-5p	5.359833779
hsa-miR-503	5.522367184
hsa-miR-504	4.62342634
hsa-miR-505	6.144100768
hsa-miR-505*	4.96283171
hsa-miR-506	5.198375268
hsa-miR-507	6.025115323
hsa-miR-508-3p	5.496554354
hsa-miR-508-5p	4.720968473
hsa-miR-509-3-5p	6.408194966
hsa-miR-509-3p	5.776314467
hsa-miR-509-5p	5.383017806
hsa-miR-510	5.054918501
hsa-miR-511	4.610597719
hsa-miR-512-3p	5.151462707
hsa-miR-512-5p	4.619812049
hsa-miR-513a-3p	4.667496034
hsa-miR-513a-5p	6.14684726
hsa-miR-513b	5.746216864
hsa-miR-513c	5.793965253
hsa-miR-514	6.361375038
hsa-miR-515-3p	4.670478459
hsa-miR-515-5p	4.64687768
hsa-miR-516a-3p	4.648093986
hsa-miR-516a-5p	4.853917992
hsa-miR-516b	4.666956899
hsa-miR-517*	4.655976635
hsa-miR-517a	4.547479006
hsa-miR-517b	4.662056835
hsa-miR-517c	4.968016575
hsa-miR-518a-3p	4.635532957
hsa-miR-518b	4.661350274
hsa-miR-518c	4.595051849
hsa-miR-518c*	5.153084143
hsa-miR-518d-3p	4.663778177
hsa-miR-518d-5p	4.6852568
hsa-miR-518e	4.620023983
hsa-miR-518e*	4.66181218
hsa-miR-518f	4.638973338
hsa-miR-518f*	4.645317599
hsa-miR-519a	4.640381684
hsa-miR-519b-3p	4.62786907
hsa-miR-519c-3p	4.630046984
hsa-miR-519d	4.78079846
hsa-miR-519e	4.675660695
hsa-miR-519e*	4.865690923
hsa-miR-520a-3p	4.694420118
hsa-miR-520a-5p	4.587103406
hsa-miR-520b	4.815934352
hsa-miR-520c-3p	4.697115004
hsa-miR-520d-3p	4.768173848
hsa-miR-520d-5p	4.677536452
hsa-miR-520e	4.779237156
hsa-miR-520f	4.652432546
hsa-miR-520g	4.691237636
hsa-miR-520h	4.64772685
hsa-miR-521	4.644978351
hsa-miR-522	4.640915859
hsa-miR-523	4.614470414
hsa-miR-524-3p	4.645593968
hsa-miR-524-5p	4.610356612
hsa-miR-525-3p	4.592157029
hsa-miR-525-5p	4.667314383
hsa-miR-526b	4.777240279
hsa-miR-526b*	4.681801201
hsa-miR-527	4.634772291
hsa-miR-532-3p	6.450037169
hsa-miR-532-5p	8.486201666
hsa-miR-539	5.028142196
hsa-miR-541	4.664370881
hsa-miR-541*	4.697184165
hsa-miR-542-3p	6.000357204
hsa-miR-542-5p	5.889122255
hsa-miR-543	4.903430915
hsa-miR-544	4.652819499
hsa-miR-545	4.813337707
hsa-miR-545*	4.624831619
hsa-miR-548a-3p	4.608837842
hsa-miR-548a-5p	4.692140314
hsa-miR-548b-3p	4.64513651
hsa-miR-548b-5p	4.690345225
hsa-miR-548c-3p	4.727378456
hsa-miR-548c-5p	5.071415344
hsa-miR-548d-3p	4.682752138
hsa-miR-548d-5p	5.061224308
hsa-miR-549	4.615530283
hsa-miR-550	4.850541469
hsa-miR-550*	4.861628937
hsa-miR-551a	4.609590481
hsa-miR-551b	5.707450072
hsa-miR-551b*	4.606929515
hsa-miR-552	4.607548335
hsa-miR-553	4.590873734
hsa-miR-554	4.767740231
hsa-miR-555	4.601253705
hsa-miR-556-3p	4.59736718
hsa-miR-556-5p	4.660434548
hsa-miR-557	5.563338492
hsa-miR-558	4.625550541
hsa-miR-559	4.664677343
hsa-miR-561	4.601468487
hsa-miR-562	4.651184895
hsa-miR-563	4.623272064
hsa-miR-564	5.742151524
hsa-miR-566	4.779932202
hsa-miR-567	4.632527103
hsa-miR-568	4.835573757
hsa-miR-569	4.627996071
hsa-miR-570	4.683772965
hsa-miR-571	4.614754196
hsa-miR-572	6.352840772
hsa-miR-573	4.572548045
hsa-miR-574-3p	8.835265198
hsa-miR-574-5p	8.092044319
hsa-miR-575	8.381174452
hsa-miR-576-3p	4.723414369
hsa-miR-576-5p	4.674560512
hsa-miR-577	4.626586105
hsa-miR-578	4.582648211
hsa-miR-579	4.618750178
hsa-miR-580	4.56855673
hsa-miR-581	4.593697264
hsa-miR-582-3p	4.660494835
hsa-miR-582-5p	4.84571171
hsa-miR-583	4.67698142
hsa-miR-584	4.982871953
hsa-miR-585	4.566387975
hsa-miR-586	4.629995292
hsa-miR-587	4.620727253
hsa-miR-588	4.616765853
hsa-miR-589	4.602961614
hsa-miR-589*	4.60265726
hsa-miR-590-3p	4.609629413
hsa-miR-590-5p	6.784702848
hsa-miR-591	4.60851885
hsa-miR-592	4.710070965
hsa-miR-593	4.65407044
hsa-miR-593*	4.628345168
hsa-miR-595	5.592193014
hsa-miR-596	4.629273224
hsa-miR-597	4.623042078
hsa-miR-598	5.050463973
hsa-miR-599	4.581523748
hsa-miR-600	4.581824052
hsa-miR-601	5.313033177
hsa-miR-602	5.354030942
hsa-miR-603	4.658715146
hsa-miR-604	4.610502727
hsa-miR-605	5.21678277
hsa-miR-606	4.570435554
hsa-miR-607	4.611427857
hsa-miR-608	4.634640063
hsa-miR-609	4.922861901
hsa-miR-610	4.936983316
hsa-miR-611	4.608706795
hsa-miR-612	4.636453375
hsa-miR-613	4.803905475
hsa-miR-614	4.654046819
hsa-miR-615-3p	5.278213773
hsa-miR-615-5p	4.553930686
hsa-miR-616	4.616435061
hsa-miR-616*	4.633130407
hsa-miR-617	4.705717017
hsa-miR-618	4.629535512
hsa-miR-619	4.628501891
hsa-miR-620	4.575772156
hsa-miR-621	4.699166826
hsa-miR-622	5.694697936
hsa-miR-623	5.109546257
hsa-miR-624	4.68323107
hsa-miR-624*	4.70330143
hsa-miR-625	6.35745332
hsa-miR-625*	5.170542011
hsa-miR-626	4.588324098
hsa-miR-627	5.115162711
hsa-miR-628-3p	4.775669454
hsa-miR-628-5p	4.712187975
hsa-miR-629	4.872601396
hsa-miR-629*	5.540864019
hsa-miR-630	5.938410889
hsa-miR-631	5.435235969
hsa-miR-632	4.669101051
hsa-miR-633	4.582159407
hsa-miR-634	4.89296808
hsa-miR-635	4.613893584
hsa-miR-636	4.999933972
hsa-miR-637	4.620393153
hsa-miR-638	9.022685771
hsa-miR-639	5.057625559
hsa-miR-640	4.884405913
hsa-miR-641	4.732159769
hsa-miR-642	4.62265835
hsa-miR-643	4.589941586
hsa-miR-644	4.551683351
hsa-miR-645	4.708932398
hsa-miR-646	4.560126355
hsa-miR-647	5.076650503
hsa-miR-648	4.734360164
hsa-miR-649	4.559299287
hsa-miR-650	4.774368326
hsa-miR-651	4.648089996
hsa-miR-652	6.737248715
hsa-miR-653	4.572899405
hsa-miR-654-3p	6.284459686
hsa-miR-654-5p	4.784673873
hsa-miR-655	4.614356363
hsa-miR-656	4.658353518
hsa-miR-657	4.696022337
hsa-miR-658	4.6201921
hsa-miR-659	4.866897073
hsa-miR-660	8.186632975
hsa-miR-661	4.629843887
hsa-miR-662	4.978013664
hsa-miR-663	7.078910805
hsa-miR-665	4.853391633
hsa-miR-668	4.648979811
hsa-miR-671-3p	4.683956989
hsa-miR-671-5p	5.775580744
hsa-miR-675	4.598353124
hsa-miR-7	5.409256363
hsa-miR-7-1*	4.626915815
hsa-miR-7-2*	4.720650649
hsa-miR-708	4.89657949
hsa-miR-708*	4.733307387
hsa-miR-744	4.765780729
hsa-miR-744*	5.261438365
hsa-miR-758	5.154811661
hsa-miR-760	5.055822364
hsa-miR-765	5.471741633
hsa-miR-766	7.376389503
hsa-miR-767-3p	4.686805924
hsa-miR-767-5p	4.627987715
hsa-miR-768-3p	11.09994315
hsa-miR-768-5p	7.37646577
hsa-miR-769-3p	4.793715761
hsa-miR-769-5p	7.129099117
hsa-miR-770-5p	5.182656088
hsa-miR-801	8.962113886
hsa-miR-802	4.589709176
hsa-miR-873	4.689992212
hsa-miR-874	6.800688803
hsa-miR-875-3p	4.613408559
hsa-miR-875-5p	4.639392353
hsa-miR-876-3p	4.600657973
hsa-miR-876-5p	4.90130709
hsa-miR-877	5.044815255
hsa-miR-877*	6.617540532
hsa-miR-885-3p	4.660037399
hsa-miR-885-5p	6.433343779
hsa-miR-886-3p	10.14415712
hsa-miR-886-5p	4.656098352
hsa-miR-887	4.947503589
hsa-miR-888	4.635674219
hsa-miR-888*	4.586360488
hsa-miR-889	4.631428662
hsa-miR-890	4.595592234
hsa-miR-891a	4.681929734
hsa-miR-891b	4.623324812
hsa-miR-892a	4.6440754
hsa-miR-892b	5.936219863
hsa-miR-9	4.717608349
hsa-miR-9*	5.0524927
hsa-miR-920	4.570883938
hsa-miR-921	4.692960527
hsa-miR-922	4.587355004
hsa-miR-923	15.91906743
hsa-miR-924	4.662530781
hsa-miR-92a	11.0430387
hsa-miR-92a-1*	4.620000888
hsa-miR-92a-2*	4.581401252
hsa-miR-92b	5.24050299
hsa-miR-92b*	4.713012448
hsa-miR-93	9.667603785
hsa-miR-93*	4.846209375
hsa-miR-933	5.001413862
hsa-miR-934	4.898281345
hsa-miR-935	4.565211333
hsa-miR-936	4.755275463
hsa-miR-937	5.542313839
hsa-miR-938	4.642639261
hsa-miR-939	7.362632562
hsa-miR-940	7.691895122
hsa-miR-941	4.568847435
hsa-miR-942	4.659628537
hsa-miR-943	4.743345707
hsa-miR-944	4.658477864
hsa-miR-95	5.30848471
hsa-miR-96	7.066420873
hsa-miR-96*	4.594237594
hsa-miR-98	7.923364574
hsa-miR-99a	8.624514529
hsa-miR-99a*	4.575345979
hsa-miR-99b	8.574847703
hsa-miR-99b*	4.818111072
hsv1-miR-H1	5.174238369
hsv1-miR-LAT	7.884438056
hur_1	17.00161199
hur_2	17.6567878
hur_4	13.9538253
hur_5	8.9727164
hur_6	14.89196866
kshv-miR-K12-1	4.587996946
kshv-miR-K12-10a	4.71744241
kshv-miR-K12-11	4.594087368
kshv-miR-K12-12	5.511008238
kshv-miR-K12-2	4.587541652
kshv-miR-K12-3	7.80919999
kshv-miR-K12-3*	4.544848211
kshv-miR-K12-4-3p	4.562324808
kshv-miR-K12-4-5p	4.60339899
kshv-miR-K12-5	4.595737282
kshv-miR-K12-6-3p	4.584786093
kshv-miR-K12-6-5p	4.582261751
kshv-miR-K12-7	4.780628378
kshv-miR-K12-8	4.739338353
kshv-miR-K12-9	4.549552259
kshv-miR-K12-9*	4.62495007
miRNABrightCorner30	11.40479308
mr_1	12.82772552
NC1_00000197	4.708667672
NC1_00000215	4.667838293
NC2_00079215	4.670993715
NC2_00092197	4.667126861
NC2_00106057	4.695865696
NC2_00122731	4.664978115
NegativeControl	4.658077456
SCorner3	11.25284285
